match_id,date_utc,name,season_slug,group,alt_game_note,status_name,status_desc,completed,home_team_id,home_team,home_abbrev,home_logo,home_color,home_score,home_form,away_team_id,away_team,away_abbrev,away_logo,away_color,away_score,away_form
760441,2026-06-19T01:00Z,South Korea at Mexico,group-stage,A,"FIFA World Cup, Group A",STATUS_FULL_TIME,Full Time,True,203,Mexico,MEX,https://a.espncdn.com/i/teamlogos/countries/500/mex.png,006847,1,WWWWW,451,South Korea,KOR,https://a.espncdn.com/i/teamlogos/countries/500/kors.png,ce2028,0,LLWWW
760442,2026-06-19T19:00Z,Australia at United States,group-stage,D,"FIFA World Cup, Group D",STATUS_FULL_TIME,Full Time,True,660,United States,USA,https://a.espncdn.com/i/teamlogos/countries/500/usa.png,d42339,2,LWWLW,628,Australia,AUS,https://a.espncdn.com/i/teamlogos/countries/500/aus.png,FFCD00,0,DLWDL
760445,2026-06-19T22:00Z,Morocco at Scotland,group-stage,C,"FIFA World Cup, Group C",STATUS_FULL_TIME,Full Time,True,580,Scotland,SCO,https://a.espncdn.com/i/teamlogos/countries/500/sco.png,1a2d69,0,LLWWW,2869,Morocco,MAR,https://a.espncdn.com/i/teamlogos/countries/500/mar.png,df2027,1,WWDDW
760444,2026-06-20T00:30Z,Haiti at Brazil,group-stage,C,"FIFA World Cup, Group C",STATUS_FULL_TIME,Full Time,True,205,Brazil,BRA,https://a.espncdn.com/i/teamlogos/countries/500/bra.png,fee000,3,WWWDW,2654,Haiti,HAI,https://a.espncdn.com/i/teamlogos/countries/500/hai.png,0033a0,0,LLLLW
760443,2026-06-20T03:00Z,Paraguay at Türkiye,group-stage,D,"FIFA World Cup, Group D",STATUS_FULL_TIME,Full Time,True,465,Türkiye,TUR,https://a.espncdn.com/i/teamlogos/countries/500/tur.png,ffffff,0,WLLWW,210,Paraguay,PAR,https://a.espncdn.com/i/teamlogos/countries/500/par.png,ea2300,1,WDWLW
760447,2026-06-20T17:00Z,Sweden at Netherlands,group-stage,F,"FIFA World Cup, Group F",STATUS_FULL_TIME,Full Time,True,449,Netherlands,NED,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,fb5d00,5,WWDWL,466,Sweden,SWE,https://a.espncdn.com/i/teamlogos/countries/500/swe.png,fecb00,1,DLWDL
760448,2026-06-20T20:00Z,Ivory Coast at Germany,group-stage,E,"FIFA World Cup, Group E",STATUS_FULL_TIME,Full Time,True,481,Germany,GER,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,FFFFFF,2,LLWWW,4789,Ivory Coast,CIV,https://a.espncdn.com/i/teamlogos/countries/500/civ.png,FF8200,1,WLWWW
760446,2026-06-21T00:00Z,Curaçao at Ecuador,group-stage,E,"FIFA World Cup, Group E",STATUS_FULL_TIME,Full Time,True,209,Ecuador,ECU,https://a.espncdn.com/i/teamlogos/countries/500/ecu.png,ffdd00,0,WDLWW,11678,Curaçao,CUW,https://a.espncdn.com/i/teamlogos/soccer/500/11678.png,0537e4,0,LDLWL
760449,2026-06-21T04:00Z,Japan at Tunisia,group-stage,F,"FIFA World Cup, Group F",STATUS_FULL_TIME,Full Time,True,659,Tunisia,TUN,https://a.espncdn.com/i/teamlogos/countries/500/tun.png,D20300,0,LLLLL,627,Japan,JPN,https://a.espncdn.com/i/teamlogos/countries/500/jpn.png,000555,4,LDWDW
760453,2026-06-21T16:00Z,Saudi Arabia at Spain,group-stage,H,"FIFA World Cup, Group H",STATUS_FULL_TIME,Full Time,True,164,Spain,ESP,https://a.espncdn.com/i/teamlogos/countries/500/esp.png,c60b1e,4,WWDWD,655,Saudi Arabia,KSA,https://a.espncdn.com/i/teamlogos/countries/500/ksa.png,FFFFFF,0,DLDDW
760451,2026-06-21T19:00Z,Iran at Belgium,group-stage,G,"FIFA World Cup, Group G",STATUS_FULL_TIME,Full Time,True,459,Belgium,BEL,https://a.espncdn.com/i/teamlogos/countries/500/bel.png,E30613,0,WDDWW,469,Iran,IRN,https://a.espncdn.com/i/teamlogos/countries/500/irn.png,FFFFFF,0,DDDWW
760450,2026-06-21T22:00Z,Cape Verde at Uruguay,group-stage,H,"FIFA World Cup, Group H",STATUS_FULL_TIME,Full Time,True,212,Uruguay,URU,https://a.espncdn.com/i/teamlogos/countries/500/uru.png,55B5E5,2,LDDDD,2597,Cape Verde,CPV,https://a.espncdn.com/i/teamlogos/countries/500/cpv.png,000080,2,DDDWW
760452,2026-06-22T01:00Z,Egypt at New Zealand,group-stage,G,"FIFA World Cup, Group G",STATUS_FULL_TIME,Full Time,True,2666,New Zealand,NZL,https://a.espncdn.com/i/teamlogos/countries/500/nzl.png,000000,1,LLDLL,2620,Egypt,EGY,https://a.espncdn.com/i/teamlogos/countries/500/egy.png,D20300,3,DWDLW
760456,2026-06-22T17:00Z,Austria at Argentina,group-stage,J,"FIFA World Cup, Group J",STATUS_FULL_TIME,Full Time,True,202,Argentina,ARG,https://a.espncdn.com/i/teamlogos/countries/500/arg.png,74acdf,2,WWWWW,474,Austria,AUT,https://a.espncdn.com/i/teamlogos/countries/500/aut.png,d72b2c,0,DLWWW
760457,2026-06-22T21:00Z,Iraq at France,group-stage,I,"FIFA World Cup, Group I",STATUS_FULL_TIME,Full Time,True,478,France,FRA,https://a.espncdn.com/i/teamlogos/countries/500/fra.png,000080,3,WWWWL,4375,Iraq,IRQ,https://a.espncdn.com/i/teamlogos/countries/500/irq.png,FFFFFF,0,LLLLD
760454,2026-06-23T00:00Z,Senegal at Norway,group-stage,I,"FIFA World Cup, Group I",STATUS_FULL_TIME,Full Time,True,464,Norway,NOR,https://a.espncdn.com/i/teamlogos/countries/500/nor.png,C8102E,3,LWWDW,654,Senegal,SEN,https://a.espncdn.com/i/teamlogos/countries/500/sen.png,FFFFFF,2,WLLDL
760455,2026-06-23T03:00Z,Algeria at Jordan,group-stage,J,"FIFA World Cup, Group J",STATUS_FULL_TIME,Full Time,True,2917,Jordan,JOR,https://a.espncdn.com/i/teamlogos/countries/500/jor.png,E70000,1,LLLLL,624,Algeria,ALG,https://a.espncdn.com/i/teamlogos/countries/500/alg.png,4F9A44,2,DWLWW
